trial,subject,ID,timeout,rt,room1,room2,action,chosenroom
4,148,po1yqifwjowm29cv7vfocpvy,false,25210,0,8,1,8
5,148,po1yqifwjowm29cv7vfocpvy,false,8200,8,9,0,8
6,148,po1yqifwjowm29cv7vfocpvy,false,27625,1,0,0,1
7,148,po1yqifwjowm29cv7vfocpvy,false,4166,1,6,1,6
8,148,po1yqifwjowm29cv7vfocpvy,false,5981,5,0,0,5
9,148,po1yqifwjowm29cv7vfocpvy,false,10180,9,0,1,0
10,148,po1yqifwjowm29cv7vfocpvy,false,12683,0,9,0,0
11,148,po1yqifwjowm29cv7vfocpvy,false,6424,8,7,0,8
12,148,po1yqifwjowm29cv7vfocpvy,false,2790,7,8,1,8
13,148,po1yqifwjowm29cv7vfocpvy,false,5250,5,1,0,5
14,148,po1yqifwjowm29cv7vfocpvy,false,4322,7,6,1,6
15,148,po1yqifwjowm29cv7vfocpvy,false,10275,1,8,1,8
16,148,po1yqifwjowm29cv7vfocpvy,false,2226,6,7,0,6
17,148,po1yqifwjowm29cv7vfocpvy,false,2707,9,2,1,2
18,148,po1yqifwjowm29cv7vfocpvy,false,4903,1,2,1,2
19,148,po1yqifwjowm29cv7vfocpvy,false,7797,0,2,1,2
20,148,po1yqifwjowm29cv7vfocpvy,false,4106,5,8,1,8
21,148,po1yqifwjowm29cv7vfocpvy,false,8459,6,8,1,8
22,148,po1yqifwjowm29cv7vfocpvy,false,5826,7,4,1,4
23,148,po1yqifwjowm29cv7vfocpvy,false,4664,0,4,1,4
24,148,po1yqifwjowm29cv7vfocpvy,false,9210,2,5,1,5
25,148,po1yqifwjowm29cv7vfocpvy,false,6452,2,1,0,2
26,148,po1yqifwjowm29cv7vfocpvy,false,3299,9,6,1,6
27,148,po1yqifwjowm29cv7vfocpvy,false,7235,2,8,1,8
28,148,po1yqifwjowm29cv7vfocpvy,false,8699,6,4,0,6
29,148,po1yqifwjowm29cv7vfocpvy,false,3218,5,7,0,5
30,148,po1yqifwjowm29cv7vfocpvy,false,3843,1,4,1,4
31,148,po1yqifwjowm29cv7vfocpvy,false,9644,5,9,0,5
32,148,po1yqifwjowm29cv7vfocpvy,false,4532,0,6,1,6
33,148,po1yqifwjowm29cv7vfocpvy,false,4645,6,9,0,6
34,148,po1yqifwjowm29cv7vfocpvy,false,5012,1,9,0,1
35,148,po1yqifwjowm29cv7vfocpvy,false,5186,9,1,1,1
36,148,po1yqifwjowm29cv7vfocpvy,false,11109,8,6,0,8
37,148,po1yqifwjowm29cv7vfocpvy,false,7376,0,7,0,0
38,148,po1yqifwjowm29cv7vfocpvy,false,21978,5,4,0,5
39,148,po1yqifwjowm29cv7vfocpvy,false,9151,8,5,0,8
40,148,po1yqifwjowm29cv7vfocpvy,false,14026,9,5,1,5
41,148,po1yqifwjowm29cv7vfocpvy,false,6850,7,2,1,2
42,148,po1yqifwjowm29cv7vfocpvy,false,11097,2,4,0,2
43,148,po1yqifwjowm29cv7vfocpvy,false,5970,7,1,1,1
44,148,po1yqifwjowm29cv7vfocpvy,false,21147,8,0,1,0
45,148,po1yqifwjowm29cv7vfocpvy,false,17108,1,5,1,5
46,148,po1yqifwjowm29cv7vfocpvy,true,-1,5,2,-1,-1
47,148,po1yqifwjowm29cv7vfocpvy,false,9733,6,5,0,6
48,148,po1yqifwjowm29cv7vfocpvy,false,5731,7,9,0,7
49,148,po1yqifwjowm29cv7vfocpvy,false,5763,4,8,1,8
50,148,po1yqifwjowm29cv7vfocpvy,false,7693,4,6,1,6
51,148,po1yqifwjowm29cv7vfocpvy,false,4192,8,1,0,8
52,148,po1yqifwjowm29cv7vfocpvy,false,5105,8,4,0,8
53,148,po1yqifwjowm29cv7vfocpvy,false,12223,4,1,1,1
54,148,po1yqifwjowm29cv7vfocpvy,false,6313,8,2,0,8
55,148,po1yqifwjowm29cv7vfocpvy,false,7445,2,7,0,2
56,148,po1yqifwjowm29cv7vfocpvy,false,8262,4,0,1,0
57,148,po1yqifwjowm29cv7vfocpvy,false,14143,4,7,0,4
58,148,po1yqifwjowm29cv7vfocpvy,false,15023,6,1,0,6
59,148,po1yqifwjowm29cv7vfocpvy,false,7861,2,6,1,6
60,148,po1yqifwjowm29cv7vfocpvy,false,4881,2,0,1,0
61,148,po1yqifwjowm29cv7vfocpvy,false,3433,5,6,1,6
62,148,po1yqifwjowm29cv7vfocpvy,false,9850,7,5,1,5
63,148,po1yqifwjowm29cv7vfocpvy,false,7442,4,2,0,4
64,148,po1yqifwjowm29cv7vfocpvy,false,5826,2,9,0,2
65,148,po1yqifwjowm29cv7vfocpvy,false,6541,4,9,0,4
66,148,po1yqifwjowm29cv7vfocpvy,false,11288,6,2,0,6
67,148,po1yqifwjowm29cv7vfocpvy,false,7434,0,5,0,0
68,148,po1yqifwjowm29cv7vfocpvy,false,5421,6,0,0,6
69,148,po1yqifwjowm29cv7vfocpvy,false,6714,7,0,0,7
70,148,po1yqifwjowm29cv7vfocpvy,false,8403,0,1,0,0
71,148,po1yqifwjowm29cv7vfocpvy,false,10512,4,5,1,5
72,148,po1yqifwjowm29cv7vfocpvy,false,5318,9,4,1,4
1,149,pxvnzfu9xntcg3fvryf4vbj5,false,6329,1,5,0,1
2,149,pxvnzfu9xntcg3fvryf4vbj5,false,10252,6,5,1,5
3,149,pxvnzfu9xntcg3fvryf4vbj5,false,6393,2,7,0,2
4,149,pxvnzfu9xntcg3fvryf4vbj5,false,5719,0,9,0,0
5,149,pxvnzfu9xntcg3fvryf4vbj5,false,4147,7,0,1,0
6,149,pxvnzfu9xntcg3fvryf4vbj5,false,7075,4,8,1,8
7,149,pxvnzfu9xntcg3fvryf4vbj5,false,10882,0,1,0,0
8,149,pxvnzfu9xntcg3fvryf4vbj5,false,9552,5,1,0,5
9,149,pxvnzfu9xntcg3fvryf4vbj5,false,6804,5,9,0,5
10,149,pxvnzfu9xntcg3fvryf4vbj5,false,5886,1,4,0,1
11,149,pxvnzfu9xntcg3fvryf4vbj5,false,7270,8,9,0,8
12,149,pxvnzfu9xntcg3fvryf4vbj5,false,7368,8,1,1,1
13,149,pxvnzfu9xntcg3fvryf4vbj5,false,7592,6,1,1,1
14,149,pxvnzfu9xntcg3fvryf4vbj5,false,3659,7,8,1,8
15,149,pxvnzfu9xntcg3fvryf4vbj5,false,6171,4,2,1,2
16,149,pxvnzfu9xntcg3fvryf4vbj5,false,5278,2,9,0,2
17,149,pxvnzfu9xntcg3fvryf4vbj5,false,5536,5,7,0,5
18,149,pxvnzfu9xntcg3fvryf4vbj5,false,3793,0,4,0,0
19,149,pxvnzfu9xntcg3fvryf4vbj5,false,14033,1,0,1,0
20,149,pxvnzfu9xntcg3fvryf4vbj5,false,3940,0,2,0,0
21,149,pxvnzfu9xntcg3fvryf4vbj5,false,15532,7,4,0,7
22,149,pxvnzfu9xntcg3fvryf4vbj5,false,9396,8,5,0,8
23,149,pxvnzfu9xntcg3fvryf4vbj5,false,4396,4,0,1,0
24,149,pxvnzfu9xntcg3fvryf4vbj5,false,9582,1,2,1,2
25,149,pxvnzfu9xntcg3fvryf4vbj5,false,3989,0,6,0,0
26,149,pxvnzfu9xntcg3fvryf4vbj5,false,6695,9,7,1,7
27,149,pxvnzfu9xntcg3fvryf4vbj5,false,8457,6,8,0,6
28,149,pxvnzfu9xntcg3fvryf4vbj5,false,5940,5,2,1,2
29,149,pxvnzfu9xntcg3fvryf4vbj5,false,10658,1,8,1,8
30,149,pxvnzfu9xntcg3fvryf4vbj5,false,8578,2,6,0,2
31,149,pxvnzfu9xntcg3fvryf4vbj5,false,4309,9,8,1,8
32,149,pxvnzfu9xntcg3fvryf4vbj5,false,5141,6,0,1,0
33,149,pxvnzfu9xntcg3fvryf4vbj5,false,4072,8,4,0,8
34,149,pxvnzfu9xntcg3fvryf4vbj5,false,4624,7,9,0,7
35,149,pxvnzfu9xntcg3fvryf4vbj5,false,5902,6,2,1,2
36,149,pxvnzfu9xntcg3fvryf4vbj5,false,4828,5,0,1,0
37,149,pxvnzfu9xntcg3fvryf4vbj5,false,6606,7,1,1,1
38,149,pxvnzfu9xntcg3fvryf4vbj5,false,3616,6,9,0,6
39,149,pxvnzfu9xntcg3fvryf4vbj5,false,6997,9,4,1,4
40,149,pxvnzfu9xntcg3fvryf4vbj5,false,3937,7,5,1,5
41,149,pxvnzfu9xntcg3fvryf4vbj5,false,2036,0,7,0,0
42,149,pxvnzfu9xntcg3fvryf4vbj5,false,6316,0,5,0,0
43,149,pxvnzfu9xntcg3fvryf4vbj5,false,5353,4,1,1,1
44,149,pxvnzfu9xntcg3fvryf4vbj5,false,5803,9,1,1,1
45,149,pxvnzfu9xntcg3fvryf4vbj5,false,5914,8,7,0,8
46,149,pxvnzfu9xntcg3fvryf4vbj5,false,3720,8,0,1,0
47,149,pxvnzfu9xntcg3fvryf4vbj5,false,4165,7,2,1,2
48,149,pxvnzfu9xntcg3fvryf4vbj5,false,4147,1,9,0,1
49,149,pxvnzfu9xntcg3fvryf4vbj5,false,3289,0,8,0,0
50,149,pxvnzfu9xntcg3fvryf4vbj5,false,5751,9,2,1,2
51,149,pxvnzfu9xntcg3fvryf4vbj5,false,4892,1,7,0,1
52,149,pxvnzfu9xntcg3fvryf4vbj5,false,10596,2,5,0,2
53,149,pxvnzfu9xntcg3fvryf4vbj5,false,8439,9,6,1,6
54,149,pxvnzfu9xntcg3fvryf4vbj5,false,8271,2,0,1,0
55,149,pxvnzfu9xntcg3fvryf4vbj5,false,5903,9,0,1,0
56,149,pxvnzfu9xntcg3fvryf4vbj5,false,6233,6,4,0,6
57,149,pxvnzfu9xntcg3fvryf4vbj5,false,4751,9,5,1,5
58,149,pxvnzfu9xntcg3fvryf4vbj5,false,14053,4,9,0,4
59,149,pxvnzfu9xntcg3fvryf4vbj5,false,3767,7,6,1,6
60,149,pxvnzfu9xntcg3fvryf4vbj5,false,5828,4,6,1,6
61,149,pxvnzfu9xntcg3fvryf4vbj5,false,8448,5,6,1,6
62,149,pxvnzfu9xntcg3fvryf4vbj5,false,8906,8,2,1,2
63,149,pxvnzfu9xntcg3fvryf4vbj5,false,6874,2,4,0,2
64,149,pxvnzfu9xntcg3fvryf4vbj5,false,6003,8,6,1,6
65,149,pxvnzfu9xntcg3fvryf4vbj5,false,4857,2,1,0,2
66,149,pxvnzfu9xntcg3fvryf4vbj5,false,5368,4,5,1,5
67,149,pxvnzfu9xntcg3fvryf4vbj5,false,5452,2,8,0,2
68,149,pxvnzfu9xntcg3fvryf4vbj5,false,6716,4,7,0,4
69,149,pxvnzfu9xntcg3fvryf4vbj5,false,4207,5,4,0,5
70,149,pxvnzfu9xntcg3fvryf4vbj5,false,3990,6,7,0,6
71,149,pxvnzfu9xntcg3fvryf4vbj5,false,3984,1,6,1,6
72,149,pxvnzfu9xntcg3fvryf4vbj5,false,4344,5,8,0,5
1,150,qjntoqef2jzavydmzd6b1m2l,false,3613,7,2,1,2
2,150,qjntoqef2jzavydmzd6b1m2l,false,4669,9,8,0,9
3,150,qjntoqef2jzavydmzd6b1m2l,false,4870,2,1,1,1
4,150,qjntoqef2jzavydmzd6b1m2l,false,3118,5,0,1,0
5,150,qjntoqef2jzavydmzd6b1m2l,false,3705,9,5,1,5
6,150,qjntoqef2jzavydmzd6b1m2l,false,6187,4,1,1,1
7,150,qjntoqef2jzavydmzd6b1m2l,false,5856,2,7,0,2
8,150,qjntoqef2jzavydmzd6b1m2l,false,5700,6,4,0,6
9,150,qjntoqef2jzavydmzd6b1m2l,false,3453,4,9,0,4
10,150,qjntoqef2jzavydmzd6b1m2l,false,3793,9,7,1,7
11,150,qjntoqef2jzavydmzd6b1m2l,false,3623,7,6,1,6
12,150,qjntoqef2jzavydmzd6b1m2l,false,4929,1,8,1,8
13,150,qjntoqef2jzavydmzd6b1m2l,false,5149,6,1,1,1
14,150,qjntoqef2jzavydmzd6b1m2l,false,7209,8,1,1,1
15,150,qjntoqef2jzavydmzd6b1m2l,false,3673,0,4,0,0
16,150,qjntoqef2jzavydmzd6b1m2l,false,7700,5,2,0,5
17,150,qjntoqef2jzavydmzd6b1m2l,false,4135,8,2,1,2
18,150,qjntoqef2jzavydmzd6b1m2l,false,4720,4,6,1,6
19,150,qjntoqef2jzavydmzd6b1m2l,false,5263,1,7,0,1
20,150,qjntoqef2jzavydmzd6b1m2l,false,5173,5,1,0,5
21,150,qjntoqef2jzavydmzd6b1m2l,false,3594,7,8,1,8
22,150,qjntoqef2jzavydmzd6b1m2l,false,7206,6,2,0,6
23,150,qjntoqef2jzavydmzd6b1m2l,false,3179,5,7,0,5
24,150,qjntoqef2jzavydmzd6b1m2l,false,4820,2,8,0,2
25,150,qjntoqef2jzavydmzd6b1m2l,false,4881,5,8,0,5
26,150,qjntoqef2jzavydmzd6b1m2l,false,6679,1,4,0,1
27,150,qjntoqef2jzavydmzd6b1m2l,false,3994,0,6,0,0
28,150,qjntoqef2jzavydmzd6b1m2l,false,4952,1,5,1,5
29,150,qjntoqef2jzavydmzd6b1m2l,false,3478,0,1,0,0
30,150,qjntoqef2jzavydmzd6b1m2l,false,2850,2,0,1,0
31,150,qjntoqef2jzavydmzd6b1m2l,false,2902,8,9,0,8
32,150,qjntoqef2jzavydmzd6b1m2l,false,6401,8,6,1,6
33,150,qjntoqef2jzavydmzd6b1m2l,false,3775,8,4,1,4
34,150,qjntoqef2jzavydmzd6b1m2l,false,4313,6,8,0,6
35,150,qjntoqef2jzavydmzd6b1m2l,false,4205,9,1,1,1
36,150,qjntoqef2jzavydmzd6b1m2l,false,3049,6,9,0,6
37,150,qjntoqef2jzavydmzd6b1m2l,false,3481,1,6,0,1
38,150,qjntoqef2jzavydmzd6b1m2l,false,2050,4,0,1,0
39,150,qjntoqef2jzavydmzd6b1m2l,false,5822,2,5,1,5
40,150,qjntoqef2jzavydmzd6b1m2l,false,2322,0,7,0,0
41,150,qjntoqef2jzavydmzd6b1m2l,false,2732,4,8,0,4
42,150,qjntoqef2jzavydmzd6b1m2l,false,2559,5,9,0,5
43,150,qjntoqef2jzavydmzd6b1m2l,false,2464,1,0,1,0
44,150,qjntoqef2jzavydmzd6b1m2l,false,3401,8,5,1,5
45,150,qjntoqef2jzavydmzd6b1m2l,false,1982,7,0,1,0
46,150,qjntoqef2jzavydmzd6b1m2l,false,2885,9,4,1,4
47,150,qjntoqef2jzavydmzd6b1m2l,false,3341,9,2,1,2
48,150,qjntoqef2jzavydmzd6b1m2l,false,5768,4,5,1,5
49,150,qjntoqef2jzavydmzd6b1m2l,false,2361,2,9,0,2
50,150,qjntoqef2jzavydmzd6b1m2l,false,3622,7,1,1,1
51,150,qjntoqef2jzavydmzd6b1m2l,false,3829,6,5,1,5
52,150,qjntoqef2jzavydmzd6b1m2l,false,2528,5,4,0,5
53,150,qjntoqef2jzavydmzd6b1m2l,false,2417,9,0,1,0
54,150,qjntoqef2jzavydmzd6b1m2l,false,2867,1,9,0,1
55,150,qjntoqef2jzavydmzd6b1m2l,false,1770,0,5,0,0
56,150,qjntoqef2jzavydmzd6b1m2l,false,4396,2,4,0,2
57,150,qjntoqef2jzavydmzd6b1m2l,false,1831,0,8,0,0
58,150,qjntoqef2jzavydmzd6b1m2l,false,2267,6,7,0,6
59,150,qjntoqef2jzavydmzd6b1m2l,false,1361,8,0,1,0
60,150,qjntoqef2jzavydmzd6b1m2l,false,5695,7,4,0,7
61,150,qjntoqef2jzavydmzd6b1m2l,false,2207,7,9,0,7
62,150,qjntoqef2jzavydmzd6b1m2l,false,3557,5,6,0,5
63,150,qjntoqef2jzavydmzd6b1m2l,false,3242,8,7,1,7
64,150,qjntoqef2jzavydmzd6b1m2l,false,5983,4,7,1,7
65,150,qjntoqef2jzavydmzd6b1m2l,false,2891,9,6,1,6
66,150,qjntoqef2jzavydmzd6b1m2l,false,4332,0,2,0,0
67,150,qjntoqef2jzavydmzd6b1m2l,false,1917,6,0,1,0
68,150,qjntoqef2jzavydmzd6b1m2l,false,2908,4,2,1,2
69,150,qjntoqef2jzavydmzd6b1m2l,false,1466,0,9,0,0
70,150,qjntoqef2jzavydmzd6b1m2l,false,6596,2,6,0,2
71,150,qjntoqef2jzavydmzd6b1m2l,false,2984,7,5,1,5
72,150,qjntoqef2jzavydmzd6b1m2l,false,4548,1,2,0,1
1,151,qjy30qbp1jkfpttq68sipz0m,false,13578,5,4,0,5
2,151,qjy30qbp1jkfpttq68sipz0m,false,7830,7,0,1,0
3,151,qjy30qbp1jkfpttq68sipz0m,false,18676,0,1,0,0
4,151,qjy30qbp1jkfpttq68sipz0m,false,9285,6,5,1,5
5,151,qjy30qbp1jkfpttq68sipz0m,false,8567,1,6,0,1
6,151,qjy30qbp1jkfpttq68sipz0m,false,6496,4,0,1,0
7,151,qjy30qbp1jkfpttq68sipz0m,false,6721,4,6,1,6
8,151,qjy30qbp1jkfpttq68sipz0m,false,10688,1,5,0,1
9,151,qjy30qbp1jkfpttq68sipz0m,false,4776,4,9,1,9
10,151,qjy30qbp1jkfpttq68sipz0m,false,5633,6,0,1,0
11,151,qjy30qbp1jkfpttq68sipz0m,false,12581,5,8,0,5
12,151,qjy30qbp1jkfpttq68sipz0m,false,9718,6,2,1,2
13,151,qjy30qbp1jkfpttq68sipz0m,false,11550,9,4,0,9
14,151,qjy30qbp1jkfpttq68sipz0m,false,7461,0,8,0,0
15,151,qjy30qbp1jkfpttq68sipz0m,false,3426,0,5,0,0
16,151,qjy30qbp1jkfpttq68sipz0m,false,8443,1,7,0,1
17,151,qjy30qbp1jkfpttq68sipz0m,false,9263,8,2,0,8
18,151,qjy30qbp1jkfpttq68sipz0m,false,7875,6,9,1,9
19,151,qjy30qbp1jkfpttq68sipz0m,false,2954,5,0,1,0
20,151,qjy30qbp1jkfpttq68sipz0m,false,4015,1,9,0,1
21,151,qjy30qbp1jkfpttq68sipz0m,false,3142,8,0,1,0
22,151,qjy30qbp1jkfpttq68sipz0m,false,11307,4,2,1,2
23,151,qjy30qbp1jkfpttq68sipz0m,false,6333,4,8,0,4
24,151,qjy30qbp1jkfpttq68sipz0m,false,4686,9,5,0,9
25,151,qjy30qbp1jkfpttq68sipz0m,false,2493,4,1,1,1
26,151,qjy30qbp1jkfpttq68sipz0m,false,6686,5,1,1,1
27,151,qjy30qbp1jkfpttq68sipz0m,false,5377,6,7,1,7
28,151,qjy30qbp1jkfpttq68sipz0m,false,7910,2,6,0,2
29,151,qjy30qbp1jkfpttq68sipz0m,false,13918,2,9,0,2
30,151,qjy30qbp1jkfpttq68sipz0m,false,4295,7,5,0,7
31,151,qjy30qbp1jkfpttq68sipz0m,false,2351,6,1,1,1
32,151,qjy30qbp1jkfpttq68sipz0m,false,8630,8,6,1,6
33,151,qjy30qbp1jkfpttq68sipz0m,false,10066,6,4,0,6
34,151,qjy30qbp1jkfpttq68sipz0m,false,3864,5,2,1,2
35,151,qjy30qbp1jkfpttq68sipz0m,false,9373,2,5,0,2
36,151,qjy30qbp1jkfpttq68sipz0m,false,4073,0,4,0,0
37,151,qjy30qbp1jkfpttq68sipz0m,false,4276,7,8,0,7
38,151,qjy30qbp1jkfpttq68sipz0m,false,2370,4,7,1,7
39,151,qjy30qbp1jkfpttq68sipz0m,false,4034,2,8,0,2
40,151,qjy30qbp1jkfpttq68sipz0m,false,2986,5,9,1,9
41,151,qjy30qbp1jkfpttq68sipz0m,false,3344,5,6,1,6
42,151,qjy30qbp1jkfpttq68sipz0m,false,1729,1,8,0,1
43,151,qjy30qbp1jkfpttq68sipz0m,false,5854,4,5,0,4
44,151,qjy30qbp1jkfpttq68sipz0m,false,3506,1,2,0,1
45,151,qjy30qbp1jkfpttq68sipz0m,false,3612,9,0,1,0
46,151,qjy30qbp1jkfpttq68sipz0m,false,3183,0,7,0,0
47,151,qjy30qbp1jkfpttq68sipz0m,false,3241,1,4,0,1
48,151,qjy30qbp1jkfpttq68sipz0m,false,2102,9,1,1,1
49,151,qjy30qbp1jkfpttq68sipz0m,false,2244,2,1,1,1
50,151,qjy30qbp1jkfpttq68sipz0m,false,3690,7,2,0,7
51,151,qjy30qbp1jkfpttq68sipz0m,false,3522,8,5,1,5
52,151,qjy30qbp1jkfpttq68sipz0m,false,2801,8,1,1,1
53,151,qjy30qbp1jkfpttq68sipz0m,false,6647,2,7,1,7
54,151,qjy30qbp1jkfpttq68sipz0m,false,5101,2,4,0,2
55,151,qjy30qbp1jkfpttq68sipz0m,false,7546,9,6,1,6
56,151,qjy30qbp1jkfpttq68sipz0m,false,2163,8,9,1,9
57,151,qjy30qbp1jkfpttq68sipz0m,false,2221,0,6,0,0
58,151,qjy30qbp1jkfpttq68sipz0m,false,2001,8,7,1,7
59,151,qjy30qbp1jkfpttq68sipz0m,false,2196,9,7,1,7
60,151,qjy30qbp1jkfpttq68sipz0m,false,1194,1,0,1,0
61,151,qjy30qbp1jkfpttq68sipz0m,false,2681,7,4,0,7
62,151,qjy30qbp1jkfpttq68sipz0m,false,2893,6,8,0,6
63,151,qjy30qbp1jkfpttq68sipz0m,false,1700,0,2,0,0
64,151,qjy30qbp1jkfpttq68sipz0m,false,2543,5,7,1,7
65,151,qjy30qbp1jkfpttq68sipz0m,false,3272,7,9,0,7
66,151,qjy30qbp1jkfpttq68sipz0m,false,3739,9,2,0,9
67,151,qjy30qbp1jkfpttq68sipz0m,false,3266,8,4,1,4
68,151,qjy30qbp1jkfpttq68sipz0m,false,2014,9,8,0,9
69,151,qjy30qbp1jkfpttq68sipz0m,false,4840,2,0,1,0
70,151,qjy30qbp1jkfpttq68sipz0m,false,1483,0,9,0,0
71,151,qjy30qbp1jkfpttq68sipz0m,false,2554,7,1,1,1
72,151,qjy30qbp1jkfpttq68sipz0m,false,1654,7,6,0,7
1,152,qvhrsog5mmssay3hs1rrjekr,false,9035,9,4,1,4
2,152,qvhrsog5mmssay3hs1rrjekr,false,5835,1,0,1,0
3,152,qvhrsog5mmssay3hs1rrjekr,false,4151,1,9,0,1
4,152,qvhrsog5mmssay3hs1rrjekr,false,6660,7,8,0,7
5,152,qvhrsog5mmssay3hs1rrjekr,false,6857,1,7,0,1
6,152,qvhrsog5mmssay3hs1rrjekr,false,7692,8,9,1,9
7,152,qvhrsog5mmssay3hs1rrjekr,false,12241,6,2,1,2
8,152,qvhrsog5mmssay3hs1rrjekr,false,4847,8,1,1,1
9,152,qvhrsog5mmssay3hs1rrjekr,false,4871,4,8,0,4
10,152,qvhrsog5mmssay3hs1rrjekr,false,6955,4,9,1,9
11,152,qvhrsog5mmssay3hs1rrjekr,false,5810,6,4,0,6
12,152,qvhrsog5mmssay3hs1rrjekr,false,4157,9,2,1,2
13,152,qvhrsog5mmssay3hs1rrjekr,false,3015,7,9,0,7
14,152,qvhrsog5mmssay3hs1rrjekr,false,4233,9,0,1,0
15,152,qvhrsog5mmssay3hs1rrjekr,false,4896,9,6,1,6
16,152,qvhrsog5mmssay3hs1rrjekr,false,5175,6,1,1,1
17,152,qvhrsog5mmssay3hs1rrjekr,false,2884,8,2,1,2
18,152,qvhrsog5mmssay3hs1rrjekr,false,4302,7,1,1,1
19,152,qvhrsog5mmssay3hs1rrjekr,false,4127,7,2,0,7
20,152,qvhrsog5mmssay3hs1rrjekr,false,12383,8,5,1,5
21,152,qvhrsog5mmssay3hs1rrjekr,false,7534,7,6,0,7
22,152,qvhrsog5mmssay3hs1rrjekr,false,3691,0,1,0,0
23,152,qvhrsog5mmssay3hs1rrjekr,false,6244,5,7,1,7
24,152,qvhrsog5mmssay3hs1rrjekr,false,5857,4,7,1,7
25,152,qvhrsog5mmssay3hs1rrjekr,false,2776,1,2,0,1
26,152,qvhrsog5mmssay3hs1rrjekr,false,3871,5,8,0,5
27,152,qvhrsog5mmssay3hs1rrjekr,false,2138,0,6,0,0
28,152,qvhrsog5mmssay3hs1rrjekr,false,4265,0,9,0,0
29,152,qvhrsog5mmssay3hs1rrjekr,false,3398,1,5,0,1
30,152,qvhrsog5mmssay3hs1rrjekr,false,3757,7,5,0,7
31,152,qvhrsog5mmssay3hs1rrjekr,false,3946,2,9,0,2
32,152,qvhrsog5mmssay3hs1rrjekr,false,4055,6,9,0,6
33,152,qvhrsog5mmssay3hs1rrjekr,false,2199,8,0,1,0
34,152,qvhrsog5mmssay3hs1rrjekr,false,2631,2,8,0,2
35,152,qvhrsog5mmssay3hs1rrjekr,false,2882,5,6,1,6
36,152,qvhrsog5mmssay3hs1rrjekr,false,3754,9,8,0,9
37,152,qvhrsog5mmssay3hs1rrjekr,false,1998,5,0,1,0
38,152,qvhrsog5mmssay3hs1rrjekr,false,4567,6,7,1,7
39,152,qvhrsog5mmssay3hs1rrjekr,false,2159,9,7,1,7
40,152,qvhrsog5mmssay3hs1rrjekr,false,4137,4,2,1,2
41,152,qvhrsog5mmssay3hs1rrjekr,false,3289,6,5,0,6
42,152,qvhrsog5mmssay3hs1rrjekr,false,2122,5,2,1,2
43,152,qvhrsog5mmssay3hs1rrjekr,false,3624,9,5,0,9
44,152,qvhrsog5mmssay3hs1rrjekr,false,4971,4,5,0,4
45,152,qvhrsog5mmssay3hs1rrjekr,false,4455,2,5,0,2
46,152,qvhrsog5mmssay3hs1rrjekr,false,4745,2,0,1,0
47,152,qvhrsog5mmssay3hs1rrjekr,false,6963,2,6,0,2
48,152,qvhrsog5mmssay3hs1rrjekr,false,3713,1,8,0,1
49,152,qvhrsog5mmssay3hs1rrjekr,false,2033,5,1,1,1
50,152,qvhrsog5mmssay3hs1rrjekr,false,2229,0,5,0,0
51,152,qvhrsog5mmssay3hs1rrjekr,false,4434,4,1,1,1
52,152,qvhrsog5mmssay3hs1rrjekr,false,3662,1,4,0,1
53,152,qvhrsog5mmssay3hs1rrjekr,false,1710,6,0,1,0
54,152,qvhrsog5mmssay3hs1rrjekr,false,4313,1,6,0,1
55,152,qvhrsog5mmssay3hs1rrjekr,false,1512,4,0,1,0
56,152,qvhrsog5mmssay3hs1rrjekr,false,3579,4,6,1,6
57,152,qvhrsog5mmssay3hs1rrjekr,false,1972,2,1,1,1
58,152,qvhrsog5mmssay3hs1rrjekr,false,1717,0,7,0,0
59,152,qvhrsog5mmssay3hs1rrjekr,false,4101,6,8,0,6
60,152,qvhrsog5mmssay3hs1rrjekr,false,3894,5,9,1,9
61,152,qvhrsog5mmssay3hs1rrjekr,false,1872,9,1,1,1
62,152,qvhrsog5mmssay3hs1rrjekr,false,4079,7,4,0,7
63,152,qvhrsog5mmssay3hs1rrjekr,false,2106,8,7,1,7
64,152,qvhrsog5mmssay3hs1rrjekr,false,2789,0,8,0,0
65,152,qvhrsog5mmssay3hs1rrjekr,false,2573,8,4,1,4
66,152,qvhrsog5mmssay3hs1rrjekr,false,3770,2,4,0,2
67,152,qvhrsog5mmssay3hs1rrjekr,false,1254,0,4,0,0
68,152,qvhrsog5mmssay3hs1rrjekr,false,2361,2,7,1,7
69,152,qvhrsog5mmssay3hs1rrjekr,false,2396,0,2,0,0
70,152,qvhrsog5mmssay3hs1rrjekr,false,2494,5,4,1,4
71,152,qvhrsog5mmssay3hs1rrjekr,false,1625,7,0,1,0
72,152,qvhrsog5mmssay3hs1rrjekr,false,1645,8,6,1,6
1,153,qw17zkgdpaexq9mppwmfjk9o,false,12644,7,5,1,5
2,153,qw17zkgdpaexq9mppwmfjk9o,false,24846,8,1,1,1
3,153,qw17zkgdpaexq9mppwmfjk9o,false,5447,9,1,1,1
4,153,qw17zkgdpaexq9mppwmfjk9o,false,5093,0,2,0,0
5,153,qw17zkgdpaexq9mppwmfjk9o,false,8557,2,9,0,2
6,153,qw17zkgdpaexq9mppwmfjk9o,false,14162,6,7,0,6
7,153,qw17zkgdpaexq9mppwmfjk9o,false,18520,2,5,0,2
8,153,qw17zkgdpaexq9mppwmfjk9o,false,21927,6,8,1,8
